_id,REPORT_NAME,SECTION,DESCRIPTION,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE
27883,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-20T08:00:00,Maryland Ave & Ellsworth Ave,Shadyside,4
27903,OFFENSE 2.0,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-04-20T08:10:00,2000 block Fairlawn St,East Hills,5
27792,OFFENSE 2.0,29,Missing Juvenile,2015-04-20T08:20:00,200 block Kennedy Ave,Perry South,1
27793,OFFENSE 2.0,29,Missing Juvenile,2015-04-20T08:20:00,200 block Kennedy Ave,Perry South,1
27794,OFFENSE 2.0,9488,False  Burglar Alarm,2015-04-20T08:35:00,3900 block California Ave,Brighton Heights,1
27847,ARREST,3922,Theft by Deception.,2015-04-20T08:50:00,600 block 1st Ave,Strip District,2
27848,ARREST,4101,Forgery.,2015-04-20T08:50:00,600 block 1st Ave,Strip District,2
27904,OFFENSE 2.0,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-04-20T09:00:00,6300 block Apple Ave,Lincoln-Lemington-Belmar,5
27795,ARREST,2701,Simple Assault.,2015-04-20T09:30:00,100 block Lecky Ave,Marshall-Shadeland,1
27796,ARREST,3304,Criminal Mischief.,2015-04-20T09:30:00,100 block Lecky Ave,Marshall-Shadeland,1
27884,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-04-20T09:30:00,300 block E Elizabeth St,Hazelwood,4
27940,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-20T09:30:00,100 block Berry St,Windgap,6
27885,OFFENSE 2.0,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-04-20T09:32:00,300 block Atwood St,Central Oakland,4
27849,OFFENSE 2.0,9999,9999 - (Misc. Incident): sus. person,2015-04-20T09:46:00,600 block Smithfield St,Golden Triangle/Civic Arena,2
27797,OFFENSE 2.0,4120,Identity Theft,2015-04-20T10:00:00,3600 block Perrysville Ave,Perry North,1
27886,ARREST,5505,Public Drunkenness,2015-04-20T10:00:00,100 block Oakland Ave,Golden Triangle/Civic Arena,4
27887,ARREST,5503,Disorderly Conduct.,2015-04-20T10:00:00,100 block Oakland Ave,Golden Triangle/Civic Arena,4
27888,ARREST,2706,Terroristic Threats.,2015-04-20T10:00:00,100 block Oakland Ave,Golden Triangle/Civic Arena,4
27905,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-20T10:00:00,400 block N Highland Ave,East Liberty,5
27798,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-04-20T10:10:00,2000 block Irwin Ave,Perry South,1
27799,OFFENSE 2.0,5505,Public Drunkenness,2015-04-20T10:12:00,500 block Emlin St,East Allegheny,1
27949,OFFENSE 2.0,9094,Recovered Stolen Vehicle (OUTSIDE CITY),2015-04-20T10:14:00,E Midway Dr,Outside City,
27850,ARREST,13(a)(16),Possession of Controlled Substance,2015-04-20T10:30:00,600 block FIRST Ave,Golden Triangle/Civic Arena,2
27906,ARREST,2709(a),Harassment.,2015-04-20T10:30:00,1000 block Brushton Ave,Homewood North,5
27907,ARREST,3304,Criminal Mischief.,2015-04-20T10:30:00,1000 block Brushton Ave,Homewood North,5
27908,ARREST,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-04-20T10:30:00,1000 block Brushton Ave,Homewood North,5
27909,ARREST,2701,Simple Assault.,2015-04-20T10:30:00,1000 block Brushton Ave,Homewood North,5
27910,ARREST,3502,Burglary.,2015-04-20T10:35:00,7000 block Churchland St,Lincoln-Lemington-Belmar,5
27911,ARREST,3925,Receiving Stolen Property.,2015-04-20T10:35:00,7000 block Churchland St,Lincoln-Lemington-Belmar,5
27912,ARREST,3921,Theft by Unlawful Taking or Disposition.,2015-04-20T10:35:00,7000 block Churchland St,Lincoln-Lemington-Belmar,5
27913,ARREST,3922,Theft by Deception.,2015-04-20T10:35:00,7000 block Churchland St,Lincoln-Lemington-Belmar,5
27889,OFFENSE 2.0,9501,Bench Warrant,2015-04-20T10:49:00,3800 block ohara St,West Oakland,4
27890,ARREST,9501,Bench Warrant,2015-04-20T11:00:00,3800 block ohara St,West Oakland,4
27800,OFFENSE 2.0,29,Missing Juvenile,2015-04-20T11:20:00,600 block Chautauqua St,Perry South,1
27941,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-20T12:14:00,1000 block Stanhope St,Sheraden,6
27942,OFFENSE 2.0,3934,Theft from Vehicle,2015-04-20T12:14:00,1000 block Stanhope St,Sheraden,6
27801,OFFENSE 2.0,9497,Aided Case,2015-04-20T12:40:00,1400 block Ingham St,Marshall-Shadeland,1
27802,OFFENSE 2.0,9493,Fires (Self-Starting),2015-04-20T12:42:00,1000 block Sheffield St,Manchester,1
27851,OFFENSE 2.0,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-04-20T12:50:00,2300 block Bedford Ave,Middle Hill,2
27852,OFFENSE 2.0,2701,Simple Assault.,2015-04-20T12:50:00,2300 block Bedford Ave,Middle Hill,2
27853,OFFENSE 2.0,3308,One-Way Roadways and Rotary Traffic Islands.,2015-04-20T12:50:00,2300 block Bedford Ave,Middle Hill,2
27803,ARREST,4101,Forgery.,2015-04-20T12:52:00,3200 block Brighton Rd,Marshall-Shadeland,1
27854,ARREST,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-04-20T13:05:00,2300 block Bedford Ave,Middle Hill,2
27855,ARREST,2701,Simple Assault.,2015-04-20T13:05:00,2300 block Bedford Ave,Middle Hill,2
27856,ARREST,3308,One-Way Roadways and Rotary Traffic Islands.,2015-04-20T13:05:00,2300 block Bedford Ave,Middle Hill,2
27857,OFFENSE 2.0,9489,Found Property,2015-04-20T13:11:00,300 block Wood St,Golden Triangle/Civic Arena,2
27914,OFFENSE 2.0,3929,Retail Theft.,2015-04-20T13:18:00,6200 block Penn Ave,East Liberty,5
27869,ARREST,3304,Criminal Mischief.,2015-04-20T13:30:00,100 block Southern Ave,Golden Triangle/Civic Arena,3
27870,ARREST,3503,Criminal Trespass,2015-04-20T13:30:00,100 block Southern Ave,Golden Triangle/Civic Arena,3
27871,ARREST,2701,Simple Assault.,2015-04-20T13:30:00,100 block Southern Ave,Golden Triangle/Civic Arena,3
27858,OFFENSE 2.0,9497,Aided Case,2015-04-20T13:47:00,900 block Liberty Ave,Golden Triangle/Civic Arena,2
27915,ARREST,3929,Retail Theft.,2015-04-20T14:00:00,6200 block Penn Ave,East Liberty,5
27804,OFFENSE 2.0,4120,Identity Theft,2015-04-20T15:00:00,bascom St,Perry North,1
27916,ARREST,4101,Forgery.,2015-04-20T15:02:00,4500 block Liberty Ave,Bloomfield,5
27917,ARREST,3922,Theft by Deception.,2015-04-20T15:02:00,4500 block Liberty Ave,Bloomfield,5
27918,ARREST,4120,Identity Theft,2015-04-20T15:02:00,4500 block Liberty Ave,Bloomfield,5
27919,ARREST,2709,Harassment (Non-Specific),2015-04-20T15:20:00,1400 block Washington,Manchester,5
27920,ARREST,2709.1,Stalking Conduct or Repeatedly Acts Including Follows,2015-04-20T15:20:00,1400 block Washington,Manchester,5
27921,ARREST,2706,Terroristic Threats.,2015-04-20T15:20:00,1400 block Washington Blvd,East Liberty,5
27922,ARREST,2709(a)(4),Harassment Communicates Prohibited Acts,2015-04-20T15:20:00,1400 block Washington Blvd,East Liberty,5
27923,ARREST,2709(b),Stalking,2015-04-20T15:20:00,1400 block Washington Blvd,East Liberty,5
27924,ARREST,3304(a)(1),CRIMINAL MISCHIEF-Prop Damage By Fire  Explosives  or Other Dangerous Means,2015-04-20T15:20:00,1400 block Washington Blvd,East Liberty,5
27805,ARREST,903,Criminal Conspiracy.,2015-04-20T15:23:00,400 block Avery St,East Allegheny,1
27806,ARREST,7512,Criminal Use of Communication,2015-04-20T15:23:00,400 block Avery St,East Allegheny,1
27807,ARREST,13(a)(30)*,Delivery of Controlled Substance,2015-04-20T15:23:00,400 block Avery St,East Allegheny,1
27808,ARREST,13(a)(16),Possession of Controlled Substance,2015-04-20T15:23:00,400 block Avery St,East Allegheny,1
27809,ARREST,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-04-20T15:23:00,400 block Avery St,East Allegheny,1
27872,OFFENSE 2.0,2705,Recklessly Endangering Another Person.,2015-04-20T15:55:00,E Agnew Ave & Becks Run Rd,Carrick,3
27873,OFFENSE 2.0,3743,Accidents Involving Damage to Attended Veh. or Property,2015-04-20T15:55:00,E Agnew Ave & Becks Run Rd,Carrick,3
27874,OFFENSE 2.0,9501,Bench Warrant,2015-04-20T16:15:00,800 block E Warrington Ave,Allentown,3
27875,ARREST,9501,Bench Warrant,2015-04-20T16:15:00,800 block E Warrington Ave,Allentown,3
27925,OFFENSE 2.0,3743,Accidents Involving Damage to Attended Veh. or Property,2015-04-20T16:15:00,7600 block Hamilton Ave,Homewood South,5
27810,OFFENSE 2.0,7512,Criminal Use of Communication,2015-04-20T16:30:00,400 block Avery St,East Allegheny,1
27811,OFFENSE 2.0,13(a)(31),Marijuana: Possession Small Amount,2015-04-20T16:30:00,400 block Avery St,East Allegheny,1
27812,OFFENSE 2.0,13(a)(30)*,Delivery of Controlled Substance,2015-04-20T16:30:00,400 block Avery St,East Allegheny,1
27813,OFFENSE 2.0,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-04-20T16:30:00,400 block Avery St,East Allegheny,1
27814,OFFENSE 2.0,13(a)(16),Possession of Controlled Substance,2015-04-20T16:30:00,400 block Avery St,East Allegheny,1
27815,OFFENSE 2.0,903,Criminal Conspiracy.,2015-04-20T16:30:00,400 block Avery St,East Allegheny,1
27816,ARREST,903,Criminal Conspiracy.,2015-04-20T16:30:00,400 block Avery St,East Allegheny,1
27817,ARREST,7512,Criminal Use of Communication,2015-04-20T16:30:00,400 block Avery St,East Allegheny,1
27819,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-04-20T16:30:00,400 block Avery St,East Allegheny,1
27820,ARREST,13(a)(30)*,Delivery of Controlled Substance,2015-04-20T16:30:00,400 block Avery St,East Allegheny,1
27821,ARREST,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-04-20T16:30:00,400 block Avery St,East Allegheny,1
27822,ARREST,13(a)(16),Possession of Controlled Substance,2015-04-20T16:30:00,400 block Avery St,East Allegheny,1
27859,ARREST,3503.B1I,DEF. TRESPASS ACTUAL COMMUNICATION,2015-04-20T16:30:00,500 block Smithfield St,Golden Triangle/Civic Arena,2
27891,OFFENSE 2.0,3921,Theft by Unlawful Taking or Disposition.,2015-04-20T16:30:00,University C Dr,North Oakland,4
27902,OFFENSE 2.0,4106,Access Device Fraud,2015-04-20T16:30:00,University C Dr,North Oakland,4
27823,OFFENSE 2.0,3503,Criminal Trespass,2015-04-20T16:37:00,600 block Suffolk St,Perry South,1
27824,OFFENSE 2.0,3304(a)(4),CRIMINAL MISCHIEF- Intentionally Damage Property (By Graffiti  Aerosol Spray Paint  Broad Tip Marker  or Similar),2015-04-20T16:37:00,600 block Suffolk St,Perry South,1
27926,ARREST,3701,Robbery.,2015-04-20T16:48:00,N Homewood Ave & Frankstown Ave,Homewood North,5
27876,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-20T17:00:00,E Warrington Ave & Haberman Ave,Beltzhoover,3
27877,OFFENSE 2.0,9999,9999 - (Misc. Incident): Harassment incident,2015-04-20T17:18:00,2300 block Wharton St,South Side Flats,3
27860,OFFENSE 2.0,5505,Public Drunkenness,2015-04-20T17:20:00,400 block Smithfield St,Golden Triangle/Civic Arena,2
27861,OFFENSE 2.0,2706,Terroristic Threats.,2015-04-20T17:20:00,400 block Smithfield St,Golden Triangle/Civic Arena,2
27862,OFFENSE 2.0,601.08(a),Alcohol or Liquor Consumption on Streets or Sidewalks,2015-04-20T17:20:00,400 block Smithfield St,Golden Triangle/Civic Arena,2
27863,ARREST,2706,Terroristic Threats.,2015-04-20T17:20:00,400 block Smithfield St,Golden Triangle/Civic Arena,2
27864,ARREST,5505,Public Drunkenness,2015-04-20T17:20:00,400 block Smithfield St,Golden Triangle/Civic Arena,2
27865,ARREST,601.08(a),Alcohol or Liquor Consumption on Streets or Sidewalks,2015-04-20T17:20:00,400 block Smithfield St,Golden Triangle/Civic Arena,2
27825,OFFENSE 2.0,3928,Unauthorized Use of Automobile and Other Vehicles.,2015-04-20T18:05:00,4000 block Perrysville Ave,Perry North,1
27826,OFFENSE 2.0,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-04-20T18:20:00,1200 block Reddour St,Central Northside,1
27827,OFFENSE 2.0,29,Missing Juvenile,2015-04-20T18:20:00,1200 block SUPERIOR Ave,Marshall-Shadeland,1
27927,OFFENSE 2.0,13(a)(16),Possession of Controlled Substance,2015-04-20T18:25:00,1000 block Blackadore St,Homewood North,5
27928,OFFENSE 2.0,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-04-20T18:25:00,1000 block Blackadore St,Homewood North,5
27929,OFFENSE 2.0,4910,Tampering with or Fabricating Physical Evidence.,2015-04-20T18:25:00,1000 block Blackadore St,Homewood North,5
27930,OFFENSE 2.0,5104,Resisting Arrest or Other Law Enforcement.,2015-04-20T18:25:00,1000 block Blackadore St,Homewood North,5
27931,ARREST,13(a)(16),Possession of Controlled Substance,2015-04-20T18:26:00,1000 block Blackadore St,Homewood North,5
27932,ARREST,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-04-20T18:26:00,1000 block Blackadore St,Homewood North,5
27933,ARREST,4910,Tampering with or Fabricating Physical Evidence.,2015-04-20T18:26:00,1000 block Blackadore St,Homewood North,5
27934,ARREST,5104,Resisting Arrest or Other Law Enforcement.,2015-04-20T18:26:00,1000 block Blackadore St,Homewood North,5
27943,OFFENSE 2.0,9488,False  Burglar Alarm,2015-04-20T18:44:00,1000 block Brookline Blvd,Brookline,6
27828,OFFENSE 2.0,13(a)(31),Marijuana: Possession Small Amount,2015-04-20T19:20:00,Anderson St & Isabella St,North Shore,1
27829,OFFENSE 2.0,9490,Missing Persons (18 and Over),2015-04-20T19:26:00,4000 block Perrysville Ave,Perry North,1
27830,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-04-20T19:35:00,Anderson St & Isabella St,North Shore,1
27831,OFFENSE 2.0,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-04-20T19:46:00,Brighton Rd & Woods Run Ave,Brighton Heights,1
27944,OFFENSE 2.0,9497,Aided Case,2015-04-20T19:50:00,3200 block Allendale St,Sheraden,6
27866,OFFENSE 2.0,2701,Simple Assault.,2015-04-20T20:29:00,300 block Fort Duquesne Blvd,Golden Triangle/Civic Arena,2
27832,OFFENSE 2.0,29,Missing Juvenile,2015-04-20T20:35:00,3800 block Brighton Rd,Brighton Heights,1
27833,OFFENSE 2.0,9490,Missing Persons (18 and Over),2015-04-20T20:45:00,CEDAR Ave,California-Kirkbride,1
27834,OFFENSE 2.0,29,Missing Juvenile,2015-04-20T20:50:00,3800 block Baytree St,Perry North,1
27945,OFFENSE 2.0,9093,Indirect Criminal Contempt,2015-04-20T21:15:00,500 block Beaufort Ave,Brookline,6
27946,ARREST,2709(b),Stalking,2015-04-20T21:15:00,500 block Beaufort Ave,Brookline,6
27947,ARREST,9093,Indirect Criminal Contempt,2015-04-20T21:15:00,500 block Beaufort Ave,Brookline,6
27948,OFFENSE 2.0,2709(b),Stalking,2015-04-20T21:15:00,500 block Beaufort Ave,Brookline,6
27835,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-04-20T22:00:00,700 block Casino Dr,Chateau,1
27836,OFFENSE 2.0,29,Missing Juvenile,2015-04-20T23:00:00,2000 block Termon Ave,Brighton Heights,1
27837,OFFENSE 2.0,29,Missing Juvenile,2015-04-20T23:00:00,2000 block Termon Ave,Brighton Heights,1
27838,OFFENSE 2.0,29,Missing Juvenile,2015-04-20T23:00:00,2000 block Termon Ave,Brighton Heights,1
27839,OFFENSE 2.0,3934,Theft from Vehicle,2015-04-20T23:15:00,General Robinson St E & Federal St S,North Shore,1
27840,OFFENSE 2.0,29,Missing Juvenile,2015-04-20T23:15:00,2000 block Termon Ave,Brighton Heights,1
27841,OFFENSE 2.0,9488,False  Burglar Alarm,2015-04-20T23:49:00,3100 block Brighton Rd,Marshall-Shadeland,1
28060,OFFENSE 2.0,2709,Harassment (Non-Specific),2015-04-21T00:01:00,2200 block Altaview Ave,Brookline,6
27950,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-04-21T00:08:00,1700 block Letsche St,Fineview,1
