_id,REPORT_NAME,SECTION,DESCRIPTION,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE
25544,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-04-08T11:48:00,1900 block Clayton Ave,Perry South,1
25545,OFFENSE 2.0,5503(a)(4),DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,2015-04-08T11:48:00,1900 block Clayton Ave,Perry South,1
25546,OFFENSE 2.0,13(a)(32),Paraphernalia - Use or Possession,2015-04-08T11:48:00,1900 block Clayton Ave,Perry South,1
25567,OFFENSE 2.0,3304(a)(4),CRIMINAL MISCHIEF- Intentionally Damage Property (By Graffiti  Aerosol Spray Paint  Broad Tip Marker  or Similar),2015-04-08T12:10:00,100 block 5th Ave,Golden Triangle/Civic Arena,2
25568,OFFENSE 2.0,2710,Ethnic Intimidation.,2015-04-08T12:10:00,100 block 5th Ave,Golden Triangle/Civic Arena,2
25649,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-04-08T12:20:00,4900 block Sciota St,Bloomfield,5
25569,OFFENSE 2.0,3921,Theft by Unlawful Taking or Disposition.,2015-04-08T12:30:00,1800 block Locust St,Bluff,2
25612,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-04-08T13:00:00,Natchez St & Wilbert St,Mount Washington,3
25570,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-04-08T13:07:00,100 block 5th Ave,Golden Triangle/Civic Arena,2
25571,OFFENSE 2.0,13(a)(32),Paraphernalia - Use or Possession,2015-04-08T13:07:00,100 block 5th Ave,Golden Triangle/Civic Arena,2
25572,ARREST,3921,Theft by Unlawful Taking or Disposition.,2015-04-08T13:15:00,700 block Adelaide St,Homewood West,2
25573,ARREST,3502,Burglary.,2015-04-08T13:15:00,700 block Adelaide St,Homewood West,2
25574,ARREST,3925,Receiving Stolen Property.,2015-04-08T13:15:00,700 block Adelaide St,Homewood West,2
25650,ARREST,9501,Bench Warrant,2015-04-08T13:28:00,Frankstown Ave & N Homewood Ave,Homewood North,5
25651,OFFENSE 2.0,9501,Bench Warrant,2015-04-08T13:28:00,Frankstown Ave & N Homewood Ave,Homewood North,5
25547,OFFENSE 2.0,9488,False  Burglar Alarm,2015-04-08T14:45:00,2900 block Stayton St,Marshall-Shadeland,1
25613,OFFENSE 2.0,9504,Lost Property,2015-04-08T15:00:00,Taft Ave & Oakfield Way,Beltzhoover,3
25158,OFFENSE 2.0,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-04-08T15:04:00,4700 block centre Ave,Bloomfield,5
25159,OFFENSE 2.0,13(a)(16),Possession of Controlled Substance,2015-04-08T15:04:00,4700 block centre Ave,Bloomfield,5
25160,ARREST,7512,Criminal Use of Communication,2015-04-08T15:04:00,4700 block centre Ave,Bloomfield,5
25623,ARREST,2701,Simple Assault.,2015-04-08T15:04:00,300 block N Craig St,North Oakland,4
25624,ARREST,3304,Criminal Mischief.,2015-04-08T15:04:00,300 block N Craig St,North Oakland,4
25625,ARREST,3701,Robbery.,2015-04-08T15:04:00,300 block N Craig St,North Oakland,4
25652,OFFENSE 2.0,7512,Criminal Use of Communication,2015-04-08T15:04:00,4700 block centre Ave,Bloomfield,5
25653,ARREST,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-04-08T15:04:00,4700 block centre Ave,Bloomfield,5
25654,ARREST,13(a)(16),Possession of Controlled Substance,2015-04-08T15:04:00,4700 block centre Ave,Bloomfield,5
25686,OFFENSE 2.0,3743,Accidents Involving Damage to Attended Veh. or Property,2015-04-08T15:25:00,Faronia St & Ladoga St,Sheraden,6
25548,OFFENSE 2.0,9999,9999 - (Misc. Incident): Overdose,2015-04-08T15:52:00,1000 block Grand Ave,Marshall-Shadeland,1
25575,OFFENSE 2.0,3921,Theft by Unlawful Taking or Disposition.,2015-04-08T16:00:00,600 block Kirkpatrick St,Middle Hill,2
25614,OFFENSE 2.0,2709(a)(1),Harassment by Physical Contact  or Attempts or Threats,2015-04-08T16:00:00,300 block Linnview Ave,Carrick,3
25615,OFFENSE 2.0,4120,Identity Theft,2015-04-08T16:00:00,300 block Linnview Ave,Carrick,3
25626,OFFENSE 2.0,2709.2,Stalking Conduct or Repeatedly Communicates,2015-04-08T16:00:00,200 block Lothrop St,West Oakland,4
25687,OFFENSE 2.0,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-04-08T16:00:00,600 block Hillsboro St,Sheraden,6
25688,OFFENSE 2.0,3503,Criminal Trespass,2015-04-08T16:00:00,600 block Hillsboro St,Sheraden,6
25627,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-04-08T16:25:00,5400 block Forbes Ave,Squirrel Hill South,4
25549,OFFENSE 2.0,2709(a)(1),Harassment by Physical Contact  or Attempts or Threats,2015-04-08T16:30:00,2900 block Stayton St,Marshall-Shadeland,1
25689,OFFENSE 2.0,3743,Accidents Involving Damage to Attended Veh. or Property,2015-04-08T16:45:00,Wabash St & Steuben St,West End,6
25576,OFFENSE 2.0,5511,Cruelty to Animals.,2015-04-08T17:00:00,3500 block Howley St,Lower Lawrenceville,2
25577,OFFENSE 2.0,6105(a)(1),Persons not to possess  use  manufacture  control  sell or transfer firearms: Former Convict enumerated in subsection (b),2015-04-08T17:00:00,3500 block Howley St,Lower Lawrenceville,2
25578,OFFENSE 2.0,5510,Abuse of Corpse.,2015-04-08T17:00:00,3500 block Howley St,Lower Lawrenceville,2
25579,OFFENSE 2.0,4910,Tampering with or Fabricating Physical Evidence.,2015-04-08T17:00:00,3500 block Howley St,Lower Lawrenceville,2
25580,OFFENSE 2.0,3925,Receiving Stolen Property.,2015-04-08T17:00:00,3500 block Howley St,Lower Lawrenceville,2
25581,OFFENSE 2.0,3921,Theft by Unlawful Taking or Disposition.,2015-04-08T17:00:00,3500 block Howley St,Lower Lawrenceville,2
25582,OFFENSE 2.0,3301,Arson ,2015-04-08T17:00:00,3500 block Howley St,Lower Lawrenceville,2
25583,OFFENSE 2.0,2501,Criminal Homicide.,2015-04-08T17:00:00,3500 block Howley St,Lower Lawrenceville,2
25584,ARREST,6105(a)(1),Persons not to possess  use  manufacture  control  sell or transfer firearms: Former Convict enumerated in subsection (b),2015-04-08T17:00:00,3500 block Howley St,Lower Lawrenceville,2
25585,ARREST,5511,Cruelty to Animals.,2015-04-08T17:00:00,3500 block Howley St,Lower Lawrenceville,2
25586,ARREST,4910,Tampering with or Fabricating Physical Evidence.,2015-04-08T17:00:00,3500 block Howley St,Lower Lawrenceville,2
25587,ARREST,3925,Receiving Stolen Property.,2015-04-08T17:00:00,3500 block Howley St,Lower Lawrenceville,2
25588,ARREST,3921,Theft by Unlawful Taking or Disposition.,2015-04-08T17:00:00,3500 block Howley St,Lower Lawrenceville,2
25589,ARREST,3301,Arson ,2015-04-08T17:00:00,3500 block Howley St,Lower Lawrenceville,2
25590,ARREST,2501,Criminal Homicide.,2015-04-08T17:00:00,3500 block Howley St,Lower Lawrenceville,2
25591,ARREST,5510,Abuse of Corpse.,2015-04-08T17:00:00,3500 block Howley St,Lower Lawrenceville,2
25616,OFFENSE 2.0,3502,Burglary.,2015-04-08T17:00:00,2400 block Patterson St,South Side Slopes,3
25161,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-04-08T17:55:00,7100 block Hermitage St,Homewood North,5
25663,ARREST,13(a)(16),Possession of Controlled Substance,2015-04-08T17:55:00,7100 block Hermitage St,Homewood North,5
25664,ARREST,3323,Stop Signs and Yield Signs.,2015-04-08T17:55:00,7100 block Hermitage St,Homewood North,5
25550,OFFENSE 2.0,3802(b),DUI - High Rate of Alchol - BAC >=.10% <.16%,2015-04-08T18:00:00,River Ave & 31st Street Brg,Troy Hill-Herrs Island,1
25551,OFFENSE 2.0,3802(a)(1),DUI - General Impairment,2015-04-08T18:00:00,River Ave & 31st Street Brg,Troy Hill-Herrs Island,1
25593,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-04-08T18:00:00,100 block 43 1/2 St,Central Lawrenceville,2
25594,ARREST,13(a)(16),Possession of Controlled Substance,2015-04-08T18:00:00,100 block 43 1/2 St,Central Lawrenceville,2
25595,ARREST,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-04-08T18:00:00,100 block 43 1/2 St,Central Lawrenceville,2
25617,ARREST,3925,Receiving Stolen Property.,2015-04-08T18:00:00,400 block Rochelle St,Knoxville,3
25665,OFFENSE 2.0,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-04-08T18:00:00,7000 block Chaucer St,Homewood North,5
25666,OFFENSE 2.0,13(a)(32),Paraphernalia - Use or Possession,2015-04-08T18:00:00,7100 block Hermitage St,Homewood North,5
25667,OFFENSE 2.0,13(a)(16),Possession of Controlled Substance,2015-04-08T18:00:00,7100 block Hermitage St,Homewood North,5
25668,OFFENSE 2.0,3323,Stop Signs and Yield Signs.,2015-04-08T18:00:00,7100 block Hermitage St,Homewood North,5
25628,ARREST,9501,Bench Warrant,2015-04-08T18:06:00,5000 block Steele Ct,Hazelwood,4
25629,OFFENSE 2.0,9501,Bench Warrant,2015-04-08T18:06:00,5000 block Steele Ct,Hazelwood,4
25552,ARREST,3802(a)(1),DUI - General Impairment,2015-04-08T18:09:00,River Ave & 31st Street Brg,Troy Hill-Herrs Island,1
25553,ARREST,3802(b),DUI - High Rate of Alchol - BAC >=.10% <.16%,2015-04-08T18:09:00,River Ave & 31st Street Brg,Troy Hill-Herrs Island,1
25554,OFFENSE 2.0,2709(a)(2),Harassment by Following Person in Public Place(s),2015-04-08T18:15:00,E North Ave,Central Northside,1
25669,OFFENSE 2.0,13(a)(16),Possession of Controlled Substance,2015-04-08T18:21:00,600 block N Euclid Ave,East Liberty,5
25670,OFFENSE 2.0,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-04-08T18:21:00,600 block N Euclid Ave,East Liberty,5
25672,OFFENSE 2.0,13(a)(32),Paraphernalia - Use or Possession,2015-04-08T18:21:00,600 block N Euclid Ave,East Liberty,5
25673,ARREST,13(a)(16),Possession of Controlled Substance,2015-04-08T18:21:00,600 block N Euclid Ave,East Liberty,5
25674,ARREST,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-04-08T18:21:00,600 block N Euclid Ave,East Liberty,5
25675,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-04-08T18:21:00,600 block N Euclid Ave,East Liberty,5
25596,ARREST,2701,Simple Assault.,2015-04-08T18:50:00,500 block Herron Ave,Upper Hill,2
25676,OFFENSE 2.0,3701,Robbery.,2015-04-08T19:30:00,N Lang Ave & Hamilton Ave,Homewood South,5
25597,OFFENSE 2.0,13(a)(16),Possession of Controlled Substance,2015-04-08T19:40:00,100 block 43 1/2 St,Central Lawrenceville,2
25598,OFFENSE 2.0,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-04-08T19:40:00,100 block 43 1/2 St,Central Lawrenceville,2
25599,OFFENSE 2.0,13(a)(32),Paraphernalia - Use or Possession,2015-04-08T19:40:00,100 block 43 1/2 St,Central Lawrenceville,2
25618,OFFENSE 2.0,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-04-08T19:40:00,300 block Charles St,Knoxville,3
25630,OFFENSE 2.0,5505,Public Drunkenness,2015-04-08T20:38:00,5500 block Centre Ave,Shadyside,4
25631,OFFENSE 2.0,3929,Retail Theft.,2015-04-08T20:38:00,5500 block Centre Ave,Shadyside,4
25370,OFFENSE 2.0,2702,Aggravated Assault.,2015-04-08T20:52:00,3800 block Brighton Rd,Brighton Heights,1
25555,OFFENSE 2.0,2701,Simple Assault.,2015-04-08T20:52:00,3800 block Brighton Rd,Brighton Heights,1
25391,ARREST,2701,Simple Assault.,2015-04-08T21:00:00,3800 block Brighton Rd,Brighton Heights,1
25556,ARREST,2702,Aggravated Assault.,2015-04-08T21:00:00,3800 block Brighton Rd,Brighton Heights,1
25632,ARREST,5505,Public Drunkenness,2015-04-08T21:00:00,5500 block Centre Ave,Shadyside,4
25633,ARREST,3929,Retail Theft.,2015-04-08T21:00:00,5500 block Centre Ave,Shadyside,4
25557,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-04-08T21:10:00,Ohio River Blvd & Marshall Ave Ramp,Chateau,1
25634,ARREST,3714,Careless Driving,2015-04-08T22:48:00,100 block Boundary St,Squirrel Hill South,4
25635,ARREST,3802(a)(1),DUI - General Impairment,2015-04-08T22:48:00,100 block Boundary St,Squirrel Hill South,4
25636,ARREST,3802(b),DUI - High Rate of Alchol - BAC >=.10% <.16%,2015-04-08T22:48:00,100 block Boundary St,Squirrel Hill South,4
25637,ARREST,3746,Immediate Notice of Accident to Police Department,2015-04-08T22:48:00,100 block Boundary St,Squirrel Hill South,4
25638,OFFENSE 2.0,3746,Immediate Notice of Accident to Police Department,2015-04-08T22:50:00,100 block Boundary St,Squirrel Hill South,4
25639,OFFENSE 2.0,3802(a)(1),DUI - General Impairment,2015-04-08T22:50:00,100 block Boundary St,Squirrel Hill South,4
25640,OFFENSE 2.0,3802(b),DUI - High Rate of Alchol - BAC >=.10% <.16%,2015-04-08T22:50:00,100 block Boundary St,Squirrel Hill South,4
25641,OFFENSE 2.0,3714,Careless Driving,2015-04-08T22:50:00,100 block Boundary St,Squirrel Hill South,4
25558,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-04-08T23:02:00,3400 block Brighton Rd,Brighton Heights,1
25559,ARREST,4303,General Lighting Requirements.,2015-04-08T23:02:00,3400 block Brighton Rd,Brighton Heights,1
25560,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-04-08T23:02:00,3400 block Brighton Rd,Brighton Heights,1
25561,OFFENSE 2.0,13(a)(31),Marijuana: Possession Small Amount,2015-04-08T23:02:00,3400 block Brighton Rd,Brighton Heights,1
25562,OFFENSE 2.0,4303,General Lighting Requirements.,2015-04-08T23:02:00,3400 block Brighton Rd,Brighton Heights,1
25690,OFFENSE 2.0,2709,Harassment (Non-Specific),2015-04-09T00:22:00,1600 block Lowrie St,Troy Hill-Herrs Island,1
25782,OFFENSE 2.0,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-04-09T01:00:00,200 block Reifert St,Knoxville,3
25783,OFFENSE 2.0,4303,General Lighting Requirements.,2015-04-09T01:18:00,Jane St & S 19th St,South Side Flats,3
25784,ARREST,3802(a)(1),DUI - General Impairment,2015-04-09T01:18:00,Jane St & S 19th St,South Side Flats,3
25785,OFFENSE 2.0,3802(a)(1),DUI - General Impairment,2015-04-09T01:18:00,Jane St & S 19th St,South Side Flats,3
25786,ARREST,3802(b),DUI - High Rate of Alchol - BAC >=.10% <.16%,2015-04-09T01:18:00,Jane St & S 19th St,South Side Flats,3
25787,OFFENSE 2.0,3802(b),DUI - High Rate of Alchol - BAC >=.10% <.16%,2015-04-09T01:18:00,Jane St & S 19th St,South Side Flats,3
25788,ARREST,4303,General Lighting Requirements.,2015-04-09T01:18:00,Jane St & S 19th St,South Side Flats,3
25789,OFFENSE 2.0,2701,Simple Assault.,2015-04-09T01:20:00,2600 block Brownsville Rd,Carrick,3
25790,ARREST,9015,Failure To Appear/Arrest on Attachment Order,2015-04-09T01:35:00,Glenbury St & Aaron Ave,Overbrook,3
25691,OFFENSE 2.0,3714,Careless Driving,2015-04-09T02:00:00,Federal St N & Jacksonia St,Central Northside,1
25692,ARREST,3802(a)(1),DUI - General Impairment,2015-04-09T02:00:00,Federal St N & Jacksonia St,Central Northside,1
25693,ARREST,3714,Careless Driving,2015-04-09T02:00:00,Federal St N & Jacksonia St,Central Northside,1
25694,ARREST,1501,Drivers Required to be Licensed.,2015-04-09T02:00:00,Federal St N & Jacksonia St,Central Northside,1
25695,OFFENSE 2.0,1501,Drivers Required to be Licensed.,2015-04-09T02:00:00,Federal St N & Jacksonia St,Central Northside,1
25696,OFFENSE 2.0,3802(a)(1),DUI - General Impairment,2015-04-09T02:00:00,Federal St N & Jacksonia St,Central Northside,1
25697,ARREST,3733,Fleeing or Attempting to Elude Police Officer,2015-04-09T02:25:00,700 block River Ave,North Shore,1
25698,ARREST,2701,Simple Assault.,2015-04-09T02:25:00,200 block W Burgess St,Perry South,1
25699,ARREST,9502,Police Pursuit,2015-04-09T02:25:00,700 block River Ave,North Shore,1
25700,ARREST,4303,General Lighting Requirements.,2015-04-09T02:25:00,700 block River Ave,North Shore,1
25859,OFFENSE 2.0,9999,9999 - (Misc. Incident): Shots Heard,2015-04-09T02:30:00,400 block Fairview Ave,Elliott,6
25735,ARREST,5503(a)(1),DISORDERLY CONDUCT - ENGAGE IN FIGHTING,2015-04-09T02:42:00,600 block 1st Ave,Golden Triangle/Civic Arena,2
25736,ARREST,2701,Simple Assault.,2015-04-09T02:42:00,600 block 1st Ave,Golden Triangle/Civic Arena,2
25738,ARREST,5503(a)(1),DISORDERLY CONDUCT - ENGAGE IN FIGHTING,2015-04-09T02:45:00,600 block 1st Ave,Golden Triangle/Civic Arena,2
25739,ARREST,2701,Simple Assault.,2015-04-09T02:45:00,600 block 1st Ave,Golden Triangle/Civic Arena,2
25740,ARREST,5503(a)(1),DISORDERLY CONDUCT - ENGAGE IN FIGHTING,2015-04-09T02:45:00,600 block 1st Ave,Golden Triangle/Civic Arena,2
25741,ARREST,2701,Simple Assault.,2015-04-09T02:45:00,600 block 1st Ave,Golden Triangle/Civic Arena,2
25834,OFFENSE 2.0,601.08(a),Alcohol or Liquor Consumption on Streets or Sidewalks,2015-04-09T03:49:00,500 block Brushton Ave,Homewood South,5
25742,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-04-09T05:00:00,400 block KIRKPATRICK St,Middle Hill,2
25819,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-09T06:30:00,5400 block Howe St,Shadyside,4
25701,OFFENSE 2.0,13(a)(32),Paraphernalia - Use or Possession,2015-04-09T07:00:00,700 block Mt Pleasant Rd,Northview Heights,1
25702,OFFENSE 2.0,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-04-09T07:00:00,700 block Mt Pleasant Rd,Northview Heights,1
25703,OFFENSE 2.0,13(a)(16),Possession of Controlled Substance,2015-04-09T07:00:00,700 block Mt Pleasant Rd,Northview Heights,1
25704,OFFENSE 2.0,5511,Cruelty to Animals.,2015-04-09T07:00:00,700 block Mt Pleasant Rd,Northview Heights,1
25705,OFFENSE 2.0,6105(a)(1),Persons not to possess  use  manufacture  control  sell or transfer firearms: Former Convict enumerated in subsection (b),2015-04-09T07:00:00,700 block Mt Pleasant Rd,Northview Heights,1
25820,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-09T07:00:00,7100 block Edgerton Ave,Point Breeze,4
25835,ARREST,3701,Robbery.,2015-04-09T07:05:00,2200 block East Hills Dr,East Hills,5
25836,ARREST,903,Criminal Conspiracy.,2015-04-09T07:05:00,2200 block East Hills Dr,East Hills,5
25860,OFFENSE 2.0,9491,Industrial Accident,2015-04-09T07:20:00,200 block Corliss St,Elliott,6
25837,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-04-09T07:45:00,1900 block Remington Dr,East Hills,5
25743,ARREST,3304,Criminal Mischief.,2015-04-09T08:00:00,600 block 1st Ave,Perry South,2
25744,ARREST,3921,Theft by Unlawful Taking or Disposition.,2015-04-09T08:00:00,600 block 1st Ave,Perry South,2
25791,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-04-09T08:30:00,200 block Rochelle St,Knoxville,3
25838,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-04-09T08:30:00,5200 block Schenley Ave,Garfield,5
25839,OFFENSE 2.0,3921,Theft by Unlawful Taking or Disposition.,2015-04-09T09:00:00,300 block Stratford Ave,Friendship,5
25706,ARREST,3701,Robbery.,2015-04-09T09:15:00,1400 block Sandusky St N,Central Northside,1
25792,OFFENSE 2.0,3502,Burglary.,2015-04-09T09:25:00,2500 block Mission St,South Side Slopes,3
25821,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-04-09T09:30:00,100 block Aylesboro Ln,Squirrel Hill North,4
25707,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-04-09T09:35:00,200 block Waterfront Dr,Troy Hill-Herrs Island,1
25822,OFFENSE 2.0,4912,Impersonating a Public Servant.,2015-04-09T09:45:00,5400 block Hobart St,Squirrel Hill South,4
25840,OFFENSE 2.0,3922,Theft by Deception.,2015-04-09T09:46:00,1100 block Jancey St,Morningside,5
25823,OFFENSE 2.0,3503(a),Criminal Trespass,2015-04-09T09:50:00,400 block Mc Kee Pl,Central Oakland,4
25745,ARREST,2701(a)(1),Simple Assault - Intent.  Know.  Reckless.Cause Bod. Injury,2015-04-09T09:55:00,600 block First Ave,Golden Triangle/Civic Arena,2
25746,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-04-09T09:55:00,44th St & Butler St,Central Lawrenceville,2
25793,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-04-09T10:00:00,100 block Ravilla Ave,Carrick,3
25708,OFFENSE 2.0,9488,False  Burglar Alarm,2015-04-09T10:20:00,1200 block Federal St N,Central Northside,1
25824,OFFENSE 2.0,4912,Impersonating a Public Servant.,2015-04-09T10:20:00,500 block Celeron St,Point Breeze,4
25841,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-04-09T10:28:00,6400 block Jackson St,Highland Park,5
25671,ARREST,3922,Theft by Deception.,2015-04-09T10:30:00,600 block 1st Ave,East Liberty,2
25747,ARREST,3921,Theft by Unlawful Taking or Disposition.,2015-04-09T10:30:00,3400 block Bethoven St,Polish Hill,2
25748,ARREST,4906,False Reports to Law Enforcement Authorities.,2015-04-09T10:30:00,3400 block Bethoven St,Polish Hill,2
25749,ARREST,3929,Retail Theft.,2015-04-09T10:30:00,600 block 1st Ave,East Liberty,2
25750,ARREST,901,Criminal Attempt,2015-04-09T10:30:00,600 block 1st Ave,East Liberty,2
25794,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-04-09T10:43:00,2100 block E Saw Mill Run Blvd,Carrick,3
25751,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-09T10:45:00,100 block Cotton Way,Central Lawrenceville,2
25752,OFFENSE 2.0,3934,Theft from Vehicle,2015-04-09T10:45:00,100 block Cotton Way,Central Lawrenceville,2
25861,ARREST,6111(a)(1),Delivery of Firearm Before 48 Hrs.,2015-04-09T10:45:00,900 block Woodlow St,Crafton Heights,6
25862,ARREST,6111(g)(1),Sale or Transfer of Firearm,2015-04-09T10:45:00,900 block Woodlow St,Crafton Heights,6
25753,ARREST,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-04-09T11:00:00,600 block 1st Ave,Golden Triangle/Civic Arena,2
25825,OFFENSE 2.0,2709,Harassment (Non-Specific),2015-04-09T11:15:00,5500 block Bartlett St,Squirrel Hill South,4
25826,OFFENSE 2.0,4912,Impersonating a Public Servant.,2015-04-09T11:15:00,5500 block Bartlett St,Squirrel Hill South,4
25754,ARREST,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-04-09T11:20:00,1100 block Herron Ave,Polish Hill,2
25755,ARREST,3925,Receiving Stolen Property.,2015-04-09T11:20:00,1100 block Herron Ave,Polish Hill,2
25756,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-04-09T11:25:00,300 block 5th Ave,Golden Triangle/Civic Arena,2
25827,OFFENSE 2.0,3312,Destruction of Survey Monument,2015-04-09T12:00:00,3200 block Parkview Ave,South Oakland,4
25828,OFFENSE 2.0,3503(b)(1)(iii),Defiant Trespass - Fencing or Other Enclosure,2015-04-09T12:00:00,3200 block Parkview Ave,South Oakland,4
25863,OFFENSE 2.0,3921,Theft by Unlawful Taking or Disposition.,2015-04-09T12:00:00,1400 block Alton St,Beechview,6
25757,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-04-09T12:15:00,40th St & Butler St,Lower Lawrenceville,2
25842,OFFENSE 2.0,3929(a)(1),Retail Theft; takes possession of  carries away  or transfers displayed merchandise,2015-04-09T12:15:00,800 block Freeport Rd,Lincoln-Lemington-Belmar,5
25843,OFFENSE 2.0,3503.B1I,DEF. TRESPASS ACTUAL COMMUNICATION,2015-04-09T12:15:00,800 block Freeport Rd,Lincoln-Lemington-Belmar,5
25795,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-04-09T12:20:00,Millbridge St,Allentown,3
25796,ARREST,6105(a)(1),Persons not to possess  use  manufacture  control  sell or transfer firearms: Former Convict enumerated in subsection (b),2015-04-09T12:20:00,Millbridge St,Allentown,3
25797,ARREST,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-04-09T12:20:00,Millbridge St,Allentown,3
25798,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-04-09T12:20:00,Millbridge St,Allentown,3
25799,ARREST,13(a)(16),Possession of Controlled Substance,2015-04-09T12:20:00,Millbridge St,Allentown,3
25844,ARREST,3929(a)(1),Retail Theft; takes possession of  carries away  or transfers displayed merchandise,2015-04-09T12:25:00,800 block Freeport Rd,Lincoln-Lemington-Belmar,5
25845,ARREST,3503.B1I,DEF. TRESPASS ACTUAL COMMUNICATION,2015-04-09T12:25:00,800 block Freeport Rd,Lincoln-Lemington-Belmar,5
25709,ARREST,3921,Theft by Unlawful Taking or Disposition.,2015-04-09T12:30:00,500 block Ohio St,East Allegheny,1
25710,OFFENSE 2.0,9488,False  Burglar Alarm,2015-04-09T13:31:00,300 block W North Ave,Allegheny Center,1
25800,OFFENSE 2.0,13(a)(31),Marijuana: Possession Small Amount,2015-04-09T13:47:00,Millbridge St,Allentown,3
25801,OFFENSE 2.0,13(a)(32),Paraphernalia - Use or Possession,2015-04-09T13:47:00,Millbridge St,Allentown,3
25802,OFFENSE 2.0,6105(a)(1),Persons not to possess  use  manufacture  control  sell or transfer firearms: Former Convict enumerated in subsection (b),2015-04-09T13:47:00,Millbridge St,Allentown,3
25803,OFFENSE 2.0,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-04-09T13:47:00,Millbridge St,Allentown,3
25804,OFFENSE 2.0,13(a)(16),Possession of Controlled Substance,2015-04-09T13:47:00,Millbridge St,Allentown,3
25711,OFFENSE 2.0,9124,Drug Investigation,2015-04-09T14:00:00,1200 block Western Ave,Chateau,1
25758,OFFENSE 2.0,2709,Harassment (Non-Specific),2015-04-09T14:08:00,300 block 5th Ave,Golden Triangle/Civic Arena,2
25759,ARREST,3921,Theft by Unlawful Taking or Disposition.,2015-04-09T14:30:00,500 block LANDLEISS Pl,Upper Hill,2
25760,ARREST,4106,Access Device Fraud,2015-04-09T14:30:00,500 block LANDLEISS Pl,Upper Hill,2
25761,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-09T14:45:00,2nd Ave & 10th St Brg,Bluff,2
25762,OFFENSE 2.0,3921,Theft by Unlawful Taking or Disposition.,2015-04-09T14:45:00,2nd Ave & 10th St Brg,Bluff,2
25712,OFFENSE 2.0,2701(a)(1),Simple Assault - Intent.  Know.  Reckless.Cause Bod. Injury,2015-04-09T15:00:00,1200 block federal St N,Central Northside,1
25713,OFFENSE 2.0,3921,Theft by Unlawful Taking or Disposition.,2015-04-09T15:00:00,3500 block FLEMING Ave,Brighton Heights,1
25714,OFFENSE 2.0,4101,Forgery.,2015-04-09T15:00:00,3500 block FLEMING Ave,Brighton Heights,1
25715,OFFENSE 2.0,4120,Identity Theft,2015-04-09T15:00:00,1800 block letsche St,Fineview,1
25763,OFFENSE 2.0,3921,Theft by Unlawful Taking or Disposition.,2015-04-09T15:00:00,1800 block Locust St,Bluff,2
25764,OFFENSE 2.0,2706,Terroristic Threats.,2015-04-09T15:00:00,100 block 6th St,Golden Triangle/Civic Arena,2
