_id,REPORT_NAME,SECTION,DESCRIPTION,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE
24939,ARREST,5505,Public Drunkenness,2015-04-01T02:27:00,100 block S 17th St,South Side Flats,3
24940,OFFENSE 2.0,2701,Simple Assault.,2015-04-01T02:27:00,100 block S 17th St,South Side Flats,3
24941,OFFENSE 2.0,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-04-01T02:27:00,100 block S 17th St,South Side Flats,3
24942,OFFENSE 2.0,5505,Public Drunkenness,2015-04-01T02:27:00,100 block S 17th St,South Side Flats,3
24943,OFFENSE 2.0,9129,Miscellaneous Investigation,2015-04-01T02:30:00,3100 block Cordell Pl,Arlington Heights,3
25008,OFFENSE 2.0,2701,Simple Assault.,2015-04-01T02:53:00,600 block Singer Pl,East Hills,5
25009,ARREST,3502,Burglary.,2015-04-01T02:53:00,600 block Singer Pl,East Hills,5
25010,ARREST,2701,Simple Assault.,2015-04-01T02:53:00,600 block Singer Pl,East Hills,5
25011,OFFENSE 2.0,3502,Burglary.,2015-04-01T02:53:00,600 block Singer Pl,East Hills,5
24944,OFFENSE 2.0,2501,Criminal Homicide.,2015-04-01T03:19:00,Amanda Ave,Allentown,3
24945,OFFENSE 2.0,2702,Aggravated Assault.,2015-04-01T03:19:00,Amanda Ave,Allentown,3
24847,OFFENSE 2.0,3502,Burglary.,2015-04-01T03:44:00,1200 block Reddour St,Central Northside,1
25044,OFFENSE 2.0,3502,Burglary.,2015-04-01T05:31:00,700 block Lorenz Ave,Elliott,6
24848,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-01T05:56:00,200 block East Ohio St,Allegheny Center,1
24849,OFFENSE 2.0,2707.1,Discharge of a Firearm into Occupied Structure,2015-04-01T05:56:00,200 block East Ohio St,Allegheny Center,1
24850,OFFENSE 2.0,2705,Recklessly Endangering Another Person.,2015-04-01T05:56:00,200 block East Ohio St,Allegheny Center,1
24851,OFFENSE 2.0,2701,Simple Assault.,2015-04-01T05:56:00,200 block East Ohio St,Allegheny Center,1
24852,OFFENSE 2.0,3502,Burglary.,2015-04-01T05:56:00,200 block East Ohio St,Allegheny Center,1
24893,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-01T06:00:00,200 block 46th St,Central Lawrenceville,2
24894,OFFENSE 2.0,3934,Theft from Vehicle,2015-04-01T06:00:00,200 block 46th St,Central Lawrenceville,2
24946,OFFENSE 2.0,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-04-01T06:00:00,100 block Ruth St,Mount Washington,3
25012,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-01T07:00:00,200 block S Fairmount St,Friendship,5
24853,OFFENSE 2.0,29,Missing Juvenile,2015-04-01T07:00:00,2000 block Termon Ave,Brighton Heights,1
24947,OFFENSE 2.0,3934,Theft from Vehicle,2015-04-01T07:00:00,300 block Kambach St,Mount Washington,3
24834,OFFENSE 2.0,3934,Theft from Vehicle,2015-04-01T07:15:00,W North Ave & Palo Alto St,Allegheny Center,1
24854,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-01T07:15:00,W North Ave & Palo Alto St,Allegheny Center,1
25013,OFFENSE 2.0,3934,Theft from Vehicle,2015-04-01T07:30:00,400 block S Pacific Ave,Bloomfield,5
25014,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-01T07:30:00,400 block S Pacific Ave,Bloomfield,5
24895,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-01T07:45:00,300 block Main St,Central Lawrenceville,2
24896,OFFENSE 2.0,3934,Theft from Vehicle,2015-04-01T07:45:00,300 block Main St,Central Lawrenceville,2
25015,OFFENSE 2.0,3934,Theft from Vehicle,2015-04-01T07:45:00,300 block S Negley Ave,Friendship,5
25016,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-01T07:45:00,300 block S Negley Ave,Friendship,5
25017,OFFENSE 2.0,2709(a)(1),Harassment by Physical Contact  or Attempts or Threats,2015-04-01T07:50:00,5300 block Cornwall St,Garfield,5
25018,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-01T07:50:00,5300 block Cornwall St,Garfield,5
24948,OFFENSE 2.0,3934,Theft from Vehicle,2015-04-01T08:00:00,400 block Ruxton St,Mount Washington,3
24949,OFFENSE 2.0,3934,Theft from Vehicle,2015-04-01T08:00:00,Greenbush St,Mount Washington,3
25019,OFFENSE 2.0,3921,Theft by Unlawful Taking or Disposition.,2015-04-01T08:00:00,300 block S Mathilda St,Bloomfield,5
25020,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-01T08:00:00,300 block S Mathilda St,Bloomfield,5
24897,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-04-01T08:15:00,Cherry Way & Blvd Of The Allies,Golden Triangle/Civic Arena,2
23643,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-01T08:30:00,200 block 46th St,Central Lawrenceville,2
24990,OFFENSE 2.0,2709,Harassment (Non-Specific),2015-04-01T08:30:00,4200 block Gladstone St,Greenfield,4
25021,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-01T08:30:00,300 block S Negley Ave,Friendship,5
25022,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-01T08:30:00,4700 block Penn Ave,Garfield,5
25023,OFFENSE 2.0,3934,Theft from Vehicle,2015-04-01T08:30:00,300 block S Negley Ave,Friendship,5
24855,OFFENSE 2.0,3934,Theft from Vehicle,2015-04-01T09:00:00,300 block W North Ave,Central Northside,1
24856,OFFENSE 2.0,29,Missing Juvenile,2015-04-01T09:00:00,200 block Ridge Ave,Allegheny Center,1
24857,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-01T09:00:00,300 block W North Ave,Central Northside,1
24950,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-01T09:00:00,200 block Mc Kinley St,Knoxville,3
25024,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-01T09:10:00,400 block Amboy St,Bloomfield,5
24858,ARREST,903,Criminal Conspiracy.,2015-04-01T09:20:00,500 block Emlin St,East Allegheny,1
24859,ARREST,3701,Robbery.,2015-04-01T09:20:00,500 block Emlin St,East Allegheny,1
25025,OFFENSE 2.0,3503(a),Criminal Trespass,2015-04-01T09:22:00,5500 block Broad St,Garfield,5
25026,OFFENSE 2.0,3921,Theft by Unlawful Taking or Disposition.,2015-04-01T09:22:00,5500 block Broad St,Garfield,5
25045,OFFENSE 2.0,9999,9999 - (Misc. Incident): Graffiti,2015-04-01T09:24:00,2700 block Glen Mawr St,Sheraden,6
24991,OFFENSE 2.0,2709,Harassment (Non-Specific),2015-04-01T09:30:00,5100 block Langhorn St,Hazelwood,4
24992,OFFENSE 2.0,3921,Theft by Unlawful Taking or Disposition.,2015-04-01T09:40:00,300 block Halket St,South Oakland,4
24994,OFFENSE 2.0,4106,Access Device Fraud,2015-04-01T09:40:00,300 block Halket St,South Oakland,4
24860,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-04-01T09:53:00,200 block Ames St,Summer Hill,1
24951,OFFENSE 2.0,3924,Theft of Property Lost  Mislaid or Delivered by Mistake.,2015-04-01T10:00:00,Nobles Ln,Carrick,3
24995,OFFENSE 2.0,2709,Harassment (Non-Specific),2015-04-01T10:15:00,5800 block Burchfield Ave,Squirrel Hill South,4
23644,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-01T11:00:00,4800 block Blackberry Way,Central Lawrenceville,2
25027,OFFENSE 2.0,3934,Theft from Vehicle,2015-04-01T11:00:00,300 block S Negley Ave,Friendship,5
25028,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-01T11:00:00,300 block S Negley Ave,Friendship,5
23645,ARREST,2701,Simple Assault.,2015-04-01T11:10:00,600 block 1st Ave,Golden Triangle/Civic Arena,2
25046,ARREST,9093,Indirect Criminal Contempt,2015-04-01T11:25:00,2300 block Hobson St,Brookline,6
25047,OFFENSE 2.0,9093,Indirect Criminal Contempt,2015-04-01T11:25:00,2300 block Hobson St,Brookline,6
24861,OFFENSE 2.0,3743,Accidents Involving Damage to Attended Veh. or Property,2015-04-01T11:38:00,Brighton Rd & Ingham St,Perry South,1
25029,OFFENSE 2.0,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-04-01T11:40:00,5700 block Rural St,East Liberty,5
23646,ARREST,4304(a)(1),Endangering Welfare of Children.,2015-04-01T11:55:00,2000 block Centre Ave,Terrace Village,2
23647,ARREST,2701,Simple Assault.,2015-04-01T11:55:00,2000 block Centre Ave,Terrace Village,2
23648,ARREST,903,Criminal Conspiracy.,2015-04-01T11:55:00,2000 block Centre Ave,Terrace Village,2
24996,OFFENSE 2.0,2709,Harassment (Non-Specific),2015-04-01T12:21:00,5800 block Burchfield Ave,Squirrel Hill South,4
24862,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-04-01T13:00:00,1300 block Oakhill St,Marshall-Shadeland,1
25030,OFFENSE 2.0,9017,Found Drugs,2015-04-01T13:08:00,200 block S Winebiddle St,Bloomfield,5
24952,OFFENSE 2.0,2701(a)(3),Simple Assault - Attempts by Physical Menace ,2015-04-01T13:30:00,1600 block Brownsville Rd,Carrick,3
24953,OFFENSE 2.0,2706,Terroristic Threats.,2015-04-01T13:30:00,1600 block Brownsville Rd,Carrick,3
24997,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-04-01T14:00:00,3200 block Dawson St,South Oakland,4
25056,ARREST,3921,Theft by Unlawful Taking or Disposition.,2015-04-01T14:00:00,100 block S Milton St,Lincoln-Lemington-Belmar,
25057,ARREST,3304,Criminal Mischief.,2015-04-01T14:00:00,100 block S Milton St,Lincoln-Lemington-Belmar,
25048,OFFENSE 2.0,9488,False  Burglar Alarm,2015-04-01T14:09:00,200 block Sebring Ave,Beechview,6
24912,ARREST,2701(a)(1),Simple Assault - Intent.  Know.  Reckless.Cause Bod. Injury,2015-04-01T14:15:00,1400 block Locust St,Bluff,2
24913,ARREST,2709(a),Harassment.,2015-04-01T14:15:00,1400 block Locust St,Bluff,2
25049,ARREST,3503,Criminal Trespass,2015-04-01T14:15:00,1400 block Brookline Blvd,Bluff,6
24954,OFFENSE 2.0,13(a)(16),Possession of Controlled Substance,2015-04-01T14:24:00,Saw Mill Run Blvd & Whited St,Carrick,3
24955,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-04-01T14:24:00,Saw Mill Run Blvd & Whited St,Carrick,3
24956,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-04-01T14:24:00,Saw Mill Run Blvd & Whited St,Carrick,3
24957,ARREST,13(a)(16),Possession of Controlled Substance,2015-04-01T14:24:00,Saw Mill Run Blvd & Whited St,Carrick,3
24958,ARREST,3714,Careless Driving,2015-04-01T14:24:00,Saw Mill Run Blvd & Whited St,Carrick,3
24960,OFFENSE 2.0,13(a)(31),Marijuana: Possession Small Amount,2015-04-01T14:24:00,Saw Mill Run Blvd & Whited St,Carrick,3
24961,OFFENSE 2.0,13(a)(32),Paraphernalia - Use or Possession,2015-04-01T14:24:00,Saw Mill Run Blvd & Whited St,Carrick,3
24962,OFFENSE 2.0,3714,Careless Driving,2015-04-01T14:24:00,Saw Mill Run Blvd & Whited St,Carrick,3
24963,ARREST,13(a)(16),Possession of Controlled Substance,2015-04-01T14:24:00,Saw Mill Run Blvd & Whited St,Carrick,3
24964,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-04-01T14:24:00,Saw Mill Run Blvd & Whited St,Carrick,3
24965,OFFENSE 2.0,2709,Harassment (Non-Specific),2015-04-01T15:00:00,Millbridge St,Allentown,3
24966,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-04-01T15:30:00,200 block Sunnyland Ave,Carrick,3
25031,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-04-01T15:45:00,300 block Stratford Ave,Friendship,5
24967,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-01T16:00:00,100 block Beltzhoover Ave,Mount Washington,3
25032,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-04-01T16:00:00,100 block Bakery Square Blvd,Lincoln-Lemington-Belmar,5
24915,ARREST,3743,Accidents Involving Damage to Attended Veh. or Property,2015-04-01T16:13:00,600 block First Ave,Golden Triangle/Civic Arena,2
24916,ARREST,3714,Careless Driving,2015-04-01T16:13:00,600 block First Ave,Golden Triangle/Civic Arena,2
24917,ARREST,13(a)(30)*,Delivery of Controlled Substance,2015-04-01T16:32:00,700 block Cherokee St,Upper Hill,2
24918,ARREST,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-04-01T16:32:00,700 block Cherokee St,Upper Hill,2
24919,ARREST,13(a)(16),Possession of Controlled Substance,2015-04-01T16:32:00,700 block Cherokee St,Upper Hill,2
24920,ARREST,903,Criminal Conspiracy.,2015-04-01T16:32:00,700 block Cherokee St,Upper Hill,2
24921,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-04-01T16:32:00,700 block Cherokee St,Upper Hill,2
24922,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-04-01T16:32:00,700 block Cherokee St,Upper Hill,2
24998,OFFENSE 2.0,601.08(a),Alcohol or Liquor Consumption on Streets or Sidewalks,2015-04-01T16:35:00,Teton Way & Tecumseh St,Hazelwood,4
24968,OFFENSE 2.0,2701,Simple Assault.,2015-04-01T16:40:00,Beltzhoover Ave & Excelsior St,Allentown,3
24923,OFFENSE 2.0,3929,Retail Theft.,2015-04-01T16:45:00,400 block Smithfield St,Golden Triangle/Civic Arena,2
24924,ARREST,3929,Retail Theft.,2015-04-01T16:45:00,400 block Smithfield St,Golden Triangle/Civic Arena,2
24863,OFFENSE 2.0,9504,Lost Property,2015-04-01T17:00:00,2900 block N Charles St,Perry South,1
24864,OFFENSE 2.0,2709,Harassment (Non-Specific),2015-04-01T17:20:00,3200 block Brighton Rd,Marshall-Shadeland,1
24865,OFFENSE 2.0,9488,False  Burglar Alarm,2015-04-01T17:25:00,3800 block East St,Perry North,1
24969,OFFENSE 2.0,3502,Burglary.,2015-04-01T17:30:00,700 block Ceres Way,Allentown,3
25033,OFFENSE 2.0,3929,Retail Theft.,2015-04-01T17:30:00,900 block Freeport Rd,Lincoln-Lemington-Belmar,5
24999,OFFENSE 2.0,9489,Found Property,2015-04-01T17:45:00,6900 block THOMAS Blvd,Point Breeze North,4
24970,ARREST,2701,Simple Assault.,2015-04-01T18:00:00,1300 block E Carson St,Golden Triangle/Civic Arena,3
24866,ARREST,3502,Burglary.,2015-04-01T18:10:00,2100 block Lowrie St,Troy Hill-Herrs Island,1
25050,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-01T18:21:00,3100 block Ashlyn St,Sheraden,6
25051,OFFENSE 2.0,9504,Lost Property,2015-04-01T18:30:00,2700 block Banksville Rd,Banksville,6
24867,ARREST,903,Criminal Conspiracy.,2015-04-01T18:55:00,1400 block Nixon St,California-Kirkbride,1
24869,ARREST,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-04-01T18:55:00,1400 block Nixon St,California-Kirkbride,1
24870,ARREST,13(a)(16),Possession of Controlled Substance,2015-04-01T18:55:00,1400 block Nixon St,California-Kirkbride,1
24871,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-01T19:00:00,100 block Hazlett St,Northview Heights,1
24925,OFFENSE 2.0,5505,Public Drunkenness,2015-04-01T19:25:00,1200 block Smallman St,Strip District,2
24926,OFFENSE 2.0,4304(a)(1),Endangering Welfare of Children.,2015-04-01T19:25:00,1200 block Smallman St,Strip District,2
24927,OFFENSE 2.0,5503,Disorderly Conduct.,2015-04-01T19:25:00,1200 block Smallman St,Strip District,2
24928,OFFENSE 2.0,3503(b)(1)(ii),Defiant Trespass Notice Posted by Sign(s),2015-04-01T19:30:00,1000 block 5th Ave,Golden Triangle/Civic Arena,2
24971,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-04-01T19:43:00,2000 block E Carson St,South Side Flats,3
24929,OFFENSE 2.0,2709,Harassment (Non-Specific),2015-04-01T19:45:00,5100 block Stanton Ave,Upper Lawrenceville,2
24931,OFFENSE 2.0,2706,Terroristic Threats.,2015-04-01T19:45:00,5100 block Stanton Ave,Upper Lawrenceville,2
24914,ARREST,5505,Public Drunkenness,2015-04-01T19:48:00,1200 block Smallman St,Strip District,2
24932,ARREST,5503,Disorderly Conduct.,2015-04-01T19:48:00,1200 block Smallman St,Strip District,2
24933,ARREST,4304(a)(1),Endangering Welfare of Children.,2015-04-01T19:48:00,1200 block Smallman St,Strip District,2
24872,OFFENSE 2.0,2701,Simple Assault.,2015-04-01T19:58:00,100 block Riverview Ave,Perry North,1
24935,ARREST,3503(b)(1)(ii),Defiant Trespass Notice Posted by Sign(s),2015-04-01T20:00:00,1000 block 5th Ave,Golden Triangle/Civic Arena,2
25000,OFFENSE 2.0,3923,Theft by Extortion.,2015-04-01T20:00:00,5700 block Ellsworth Ave,Shadyside,4
24873,OFFENSE 2.0,2705,Recklessly Endangering Another Person.,2015-04-01T20:30:00,1400 block Chicago St,Northview Heights,1
24874,OFFENSE 2.0,3301,Arson ,2015-04-01T20:30:00,1400 block Chicago St,Northview Heights,1
24875,OFFENSE 2.0,3502,Burglary.,2015-04-01T20:30:00,1400 block Chicago St,Northview Heights,1
24876,OFFENSE 2.0,3302,Causing or Risking Catastrophe.,2015-04-01T20:30:00,1400 block Chicago St,Northview Heights,1
25001,ARREST,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-04-01T20:45:00,300 block Halket St,South Oakland,4
25002,ARREST,3710,Stopping at Intersection or Crossing to Prevent Obstruction,2015-04-01T20:45:00,300 block Halket St,South Oakland,4
25003,ARREST,3802(a)(1),DUI - General Impairment,2015-04-01T20:45:00,300 block Halket St,South Oakland,4
25004,ARREST,3802(c),DUI - Highest Rate of Alcohol - BAC >= .16%,2015-04-01T20:45:00,300 block Halket St,South Oakland,4
24877,OFFENSE 2.0,13(a)(16),Possession of Controlled Substance,2015-04-01T20:45:00,500 block Jacksonia St,Central Northside,1
24878,ARREST,5104,Resisting Arrest or Other Law Enforcement.,2015-04-01T20:45:00,500 block Jacksonia St,Central Northside,1
24879,OFFENSE 2.0,5104,Resisting Arrest or Other Law Enforcement.,2015-04-01T20:45:00,500 block Jacksonia St,Central Northside,1
24880,ARREST,13(a)(16),Possession of Controlled Substance,2015-04-01T20:45:00,500 block Jacksonia St,Central Northside,1
24881,ARREST,3302,Causing or Risking Catastrophe.,2015-04-01T20:50:00,1400 block Chicago St,Northview Heights,1
24882,ARREST,3301,Arson ,2015-04-01T20:50:00,1400 block Chicago St,Northview Heights,1
24883,ARREST,2705,Recklessly Endangering Another Person.,2015-04-01T20:50:00,1400 block Chicago St,Northview Heights,1
24884,ARREST,3502,Burglary.,2015-04-01T20:50:00,1400 block Chicago St,Northview Heights,1
24972,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-04-01T20:50:00,S 11th St & Bingham St,South Side Flats,3
25005,OFFENSE 2.0,2709(a)(6),Harassment Communicates Repeatedly at Extreme Hours,2015-04-01T20:51:00,100 block Robinson St,West Oakland,4
25034,OFFENSE 2.0,2701,Simple Assault.,2015-04-01T20:56:00,8000 block Frankstown Ave,Homewood North,5
25035,ARREST,2709(a),Harassment.,2015-04-01T20:56:00,8000 block Frankstown Ave,Homewood North,5
25036,ARREST,2706,Terroristic Threats.,2015-04-01T20:56:00,8000 block Frankstown Ave,Homewood North,5
25037,ARREST,2701,Simple Assault.,2015-04-01T20:56:00,8000 block Frankstown Ave,Homewood North,5
25038,ARREST,2709(a),Harassment.,2015-04-01T20:56:00,8000 block Frankstown Ave,Homewood North,5
25039,ARREST,2701,Simple Assault.,2015-04-01T20:56:00,8000 block Frankstown Ave,Homewood North,5
25040,OFFENSE 2.0,2709(a),Harassment.,2015-04-01T20:56:00,8000 block Frankstown Ave,Homewood North,5
25041,OFFENSE 2.0,2706,Terroristic Threats.,2015-04-01T20:56:00,8000 block Frankstown Ave,Homewood North,5
24885,OFFENSE 2.0,3502,Burglary.,2015-04-01T21:11:00,3400 block Fleming Ave,Brighton Heights,1
24886,OFFENSE 2.0,13(a)(31),Marijuana: Possession Small Amount,2015-04-01T21:15:00,Federal Ext N & Mercy St,Fineview,1
24887,OFFENSE 2.0,4303,General Lighting Requirements.,2015-04-01T21:15:00,Federal Ext N & Mercy St,Fineview,1
24888,OFFENSE 2.0,13(a)(16),Possession of Controlled Substance,2015-04-01T21:15:00,Federal Ext N & Mercy St,Fineview,1
24936,ARREST,9015,Failure To Appear/Arrest on Attachment Order,2015-04-01T21:20:00,Blessing St & Ridgeway St,Upper Hill,2
25042,OFFENSE 2.0,3701,Robbery.,2015-04-01T21:28:00,Bennett St & N Lang Ave,Homewood South,5
24973,ARREST,2706,Terroristic Threats.,2015-04-01T21:32:00,1600 block Brownsville Rd,Carrick,3
24974,ARREST,2701(a)(3),Simple Assault - Attempts by Physical Menace ,2015-04-01T21:32:00,1600 block Brownsville Rd,Carrick,3
24889,ARREST,13(a)(16),Possession of Controlled Substance,2015-04-01T22:15:00,Federal Ext N & Mercy St,Fineview,1
24890,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-04-01T22:15:00,Federal Ext N & Mercy St,Fineview,1
24891,ARREST,4303,General Lighting Requirements.,2015-04-01T22:15:00,Federal Ext N & Mercy St,Fineview,1
25006,OFFENSE 2.0,5505,Public Drunkenness,2015-04-01T22:20:00,7300 block Penn Ave,Point Breeze North,4
24975,ARREST,3307,No-Passing Zones.,2015-04-01T22:50:00,200 block Wilbur St,Knoxville,3
24976,ARREST,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-04-01T22:50:00,200 block Wilbur St,Knoxville,3
24977,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-04-01T22:50:00,200 block Wilbur St,Knoxville,3
24978,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-04-01T22:50:00,200 block Wilbur St,Knoxville,3
24979,ARREST,3714,Careless Driving,2015-04-01T22:50:00,200 block Wilbur St,Knoxville,3
24980,ARREST,4303,General Lighting Requirements.,2015-04-01T22:50:00,200 block Wilbur St,Knoxville,3
24981,ARREST,3733,Fleeing or Attempting to Elude Police Officer,2015-04-01T22:50:00,200 block Wilbur St,Knoxville,3
24982,OFFENSE 2.0,13(a)(31),Marijuana: Possession Small Amount,2015-04-01T23:00:00,200 block Wilbur St,Knoxville,3
24983,OFFENSE 2.0,13(a)(32),Paraphernalia - Use or Possession,2015-04-01T23:00:00,200 block Wilbur St,Knoxville,3
24984,OFFENSE 2.0,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-04-01T23:00:00,200 block Wilbur St,Knoxville,3
24985,OFFENSE 2.0,3307,No-Passing Zones.,2015-04-01T23:00:00,200 block Wilbur St,Knoxville,3
24986,OFFENSE 2.0,3733,Fleeing or Attempting to Elude Police Officer,2015-04-01T23:00:00,200 block Wilbur St,Knoxville,3
24987,OFFENSE 2.0,3714,Careless Driving,2015-04-01T23:00:00,200 block Wilbur St,Knoxville,3
24988,OFFENSE 2.0,4303,General Lighting Requirements.,2015-04-01T23:00:00,200 block Wilbur St,Knoxville,3
25052,OFFENSE 2.0,2706,Terroristic Threats.,2015-04-01T23:00:00,900 block Berry St,Sheraden,6
25054,OFFENSE 2.0,2701(a)(3),Simple Assault - Attempts by Physical Menace ,2015-04-01T23:00:00,900 block Berry St,Sheraden,6
25055,OFFENSE 2.0,2705,Recklessly Endangering Another Person.,2015-04-01T23:00:00,900 block Berry St,Sheraden,6
24892,OFFENSE 2.0,9489,Found Property,2015-04-01T23:45:00,300 block Penfort St,Northview Heights,1
25143,OFFENSE 2.0,4120,Identity Theft,2015-04-02T00:01:00,6300 block Caton St,Squirrel Hill South,4
24396,OFFENSE 2.0,2709,Harassment (Non-Specific),2015-04-02T00:15:00,5500 block Jackson St,Highland Park,5
25058,OFFENSE 2.0,2709(a),Harassment.,2015-04-02T00:30:00,3600 block Baytree St,Perry North,1
25088,OFFENSE 2.0,2701,Simple Assault.,2015-04-02T01:00:00,900 block Penn Ave,Golden Triangle/Civic Arena,2
24397,OFFENSE 2.0,2706,Terroristic Threats.,2015-04-02T01:23:00,1200 block Nolan Ct,Homewood North,5
